Date,Open_T0,High_T0,Low_T0,Close_T0,AdjClose_T0,IncClose_T10,Increase,Volume_T0,Day,Month,Week,Open_S1,High_S1,Low_S1,Close_S1,AdjClose_S1,Volume_S1,Open_S2,High_S2,Low_S2,Close_S2,AdjClose_S2,Volume_S2,Open_S3,High_S3,Low_S3,Close_S3,AdjClose_S3,Volume_S3,Open_C1,High_C1,Low_C1,Close_C1,AdjClose_C1,Volume_C1,Open_C2,High_C2,Low_C2,Close_C2,AdjClose_C2,Volume_C2,Open_C3,High_C3,Low_C3,Close_C3,AdjClose_C3,Volume_C3
2019-02-21,492.549988,502.899994,490.350006,498.850006,486.141693,1.015677516,1,11782714,Thu,2,8,166,170.600006,165.199997,169.699997,169.699997,1026534,1039.900024,1045,1031.25,1042.5,1032.97937,1220939,252.876999,252.876999,248.912003,249.639008,238.593185,52825,276,279,273.399994,277.049988,268.525299,8238650,149.949997,156.699997,148.199997,155.5,155.5,14770698,47.5,49.200001,47.299999,49,48.230766,23364372
2019-02-22,497,504,492.100006,502.299988,489.503784,1.00691587,1,10005723,Fri,2,8,170,175.25,168,174.550003,174.550003,1467268,1035.5,1044,1030.300049,1041.599976,1032.087524,1298608,250.651993,251.093002,246.203003,249.507004,238.467026,62456,276,286.799988,271.799988,285.850006,277.054535,10779149,156.5,160.100006,152.5,159.199997,159.199997,16303043,49,49.400002,48.5,49.25,48.476845,15246464
2019-02-25,504,509.5,498.25,505.100006,492.232483,1.005574394,1,10357604,Mon,2,9,175.449997,177.550003,173.75,175.550003,175.550003,1240408,1038,1055,1035.599976,1043,1033.474731,1691809,249.352997,251.158997,247.591003,249.440994,238.403946,745479,286.350006,293.799988,286.350006,287.799988,278.944519,12551599,160,164.399994,156.5,159,159,17265199,49.700001,50.400002,48.200001,48.599998,47.837048,20367117
2019-02-26,498,508.600006,491.700012,503.600006,490.770691,0.9970302911,0,9856299,Tue,2,9,173.550003,183.350006,172.649994,182.699997,182.699997,1906259,1039,1041.900024,1016.049988,1038.349976,1028.867188,1906268,249.352997,249.705002,242.744995,244.858994,234.024673,65954,279,286.799988,277.100006,284.5,275.746094,8622676,155,161.699997,153.649994,158.550003,158.550003,11817204,48,49.049999,46.700001,48.549999,47.78783,21504680
2019-02-27,507,512.299988,497.950012,507.100006,494.181519,1.00694996,1,9444346,Wed,2,9,183.350006,186.050003,176.199997,177.199997,177.199997,1506034,1042.900024,1047.150024,1013.950012,1016.25,1006.969055,1897310,246.886002,248.339996,242.876999,245.410004,234.551315,116574,287.399994,291.450012,282,284,275.261444,7076524,159.399994,162.449997,154.550003,157.949997,157.949997,14168478,48.849998,49.849998,48.200001,48.5,47.738617,17735057
2019-02-28,506.600006,511,498.299988,500.450012,487.700958,0.9868862277,0,7485418,Thu,2,9,179.149994,181.5,176.550003,177.850006,177.850006,1093755,1018,1033.800049,1002.049988,1025.199951,1015.83728,5080712,245.322006,247.216003,244.462997,245.255997,234.404114,25125,285.5,290,279.799988,281.100006,272.450714,9337518,157,159.649994,154.800003,156.850006,156.850006,10772697,48.5,49.049999,47.799999,48.25,47.492542,16924212
2019-03-01,503.5,509.700012,502,507.600006,494.668793,1.014287129,1,6672569,Fri,3,9,179.199997,184,177.350006,180.100006,180.100006,2069035,1031.900024,1036,1017.099976,1021.349976,1012.022461,1967656,246.576996,250.233994,245.630005,248.472,237.477829,96976,284.399994,285.100006,280.700012,282.100006,273.419922,7362711,157.800003,163,157.350006,161.600006,161.600006,10064386,49,52.849998,48.900002,52.349998,51.528175,54034849
2019-03-05,508.399994,522.900024,505.200012,521.75,508.458313,1.027876268,1,9118037,Mon,3,10,183.949997,198,181.5,194,194,4662031,1023.599976,1039.949951,1016.200012,1035,1025.547729,1577329,249,256.48999,249,254.925995,243.64624,242811,284.950012,292.100006,282,291.200012,282.239929,11469935,161.199997,168.899994,160.649994,168.100006,168.100006,11807716,52.5,55.349998,52.25,55.049999,54.185791,31584607
2019-03-06,522.900024,525.349976,515.450012,520.849976,507.581207,0.9982749899,0,6311227,Tue,3,10,195.25,198.300003,184.75,188.550003,188.550003,1918813,1038,1060.900024,1028.300049,1055.949951,1046.306519,2758056,259.925995,259.925995,253.779999,254.242996,242.993469,125837,292.700012,294,286.75,289.950012,281.028412,6718322,169.399994,171.5,164.5,165.899994,165.899994,8415007,55.5,56.599998,54.900002,55.450001,54.579514,26836423
2019-03-07,519.849976,523.200012,513.549988,521.150024,507.873627,1.000576074,1,6153631,Wed,3,10,191.899994,193.399994,187.899994,189.199997,189.199997,1599345,1069,1069,1039,1043.300049,1033.772095,2584721,253.779999,257.722992,250.850998,255.587006,244.278015,301548,290.399994,294,285.399994,289.700012,280.786102,7010707,166.300003,169.699997,162.699997,167.350006,167.350006,11111481,55.450001,56,54.200001,54.400002,53.545998,19411858
2019-03-08,516.799988,518.599976,506.299988,507.850006,494.912415,0.9744794831,0,6504847,Mon,3,10,188.300003,188.300003,180.5,181.649994,181.649994,1771451,1044.75,1059.550049,1037,1053.199951,1043.581543,2179863,259.001007,261.20401,252.503006,254.507004,243.245789,256959,288.200012,289.399994,284.200012,286.399994,277.587585,5961633,164.649994,165.800003,161.649994,162.75,162.75,8315379,54.400002,54.400002,53.200001,53.5,52.660126,13899445
2019-03-11,510,522.400024,509.5,520.650024,507.386353,1.025204328,1,5908275,Tue,3,11,181.649994,184.449997,180.949997,182.149994,182.149994,1067848,1058,1074.599976,1057.599976,1069.199951,1059.435425,2837644,254.617004,260.123993,254.617004,259.859985,248.361923,903526,289.399994,294.649994,287.149994,292.649994,283.645294,7863518,163.899994,172,163.199997,170.75,170.75,9146314,53.950001,55.400002,53.700001,55.049999,54.185791,16416362
2019-03-12,524.400024,530.5,521,525.150024,511.771729,1.008643042,1,8298275,Wed,3,11,184,186,183.800003,184.75,184.75,1099984,1074.949951,1095.949951,1072,1086.449951,1076.527954,3418782,261.313995,262.106995,256.84201,257.700989,246.298462,169616,294.049988,298,290.049988,291.799988,282.821442,8891811,172.5,173.699997,169.25,171.050003,171.050003,10479106,55.650002,56,54.650002,55,54.136578,15523904
2019-03-13,525,525,512.599976,513.75,500.662109,0.9782918719,0,6409153,Thu,3,11,184.75,184.75,180.449997,181.600006,181.600006,854216,1087.400024,1093.900024,1065.099976,1078.300049,1068.452393,2024554,256.84201,259.574005,254.110992,254.992004,243.709335,92584,290,290.399994,282.100006,286.25,277.44223,9122437,170.600006,171.5,165.449997,167.300003,167.300003,7491184,55,55,52.099998,52.650002,51.823471,24907096
2019-03-14,513.950012,521.799988,513.5,517.650024,504.462799,1.007591288,1,4496642,Fri,3,11,181,182.300003,177.649994,179.699997,179.699997,1026593,1078.900024,1089,1063.150024,1086.349976,1076.428833,1193296,254.639008,256.622009,250.630005,253.979004,242.74115,131069,286.350006,289.799988,284,286.899994,278.072205,5351600,167.949997,171.699997,164.25,165.149994,165.149994,10482773,52.799999,53.75,51.599998,52.700001,51.872684,19319757
2019-03-15,518,520.950012,512.450012,515.450012,502.318817,0.9957500012,0,4233938,Mon,3,11,180,181.800003,177.550003,180.199997,180.199997,865686,1087,1113.800049,1082,1097.25,1087.22937,5318660,255.432007,258.825012,254.617004,257.348999,245.962036,76599,287.399994,291.25,285.299988,288.450012,279.574524,7053371,166.699997,167.5,163.850006,166.350006,166.350006,8343875,53.299999,53.349998,51.049999,51.549999,50.740734,31665508
2019-03-18,519.5,526.75,515.25,525.200012,511.820435,1.01891551,1,6317605,Tue,3,12,180.550003,184.649994,179.649994,182.300003,182.300003,875468,1105,1108.900024,1092.099976,1099.800049,1089.755981,1525276,258.075989,263.053986,256.402008,259.110992,247.646072,175053,290,296,286.549988,294.950012,285.874542,7431744,167.899994,171.199997,166.5,169.399994,169.399994,7255559,52.150002,54.299999,51.049999,53.5,52.660126,28497967
2019-03-19,527.799988,531.900024,520.650024,527.5,514.061829,1.004379261,1,6329840,Wed,3,12,182,184.5,180.899994,182.800003,182.800003,883855,1102,1112,1098.599976,1109.050049,1098.921631,1376594,263.890991,263.890991,259.110992,260.763,249.224976,89887,296.100006,296.75,287.350006,288.5,279.622986,7444759,169.949997,172.75,168.149994,168.949997,168.949997,6789938,54.150002,55.099998,53.25,53.599998,52.758553,22914664
2019-03-20,526.049988,526.25,511.049988,513.599976,500.5159,0.9736492436,0,8702307,Thu,3,12,183.399994,183.550003,179.300003,179.850006,179.850006,661218,1111,1115,1098,1102.349976,1092.282715,1295061,260.674988,261.997009,257.28299,258.097992,246.677887,63048,290,290,281.049988,282.299988,273.613739,9165038,168.399994,168.75,161.699997,164.449997,164.449997,10666902,53.599998,53.900002,52,53.049999,52.21719,20218086
2019-03-22,517,524,515.599976,518.400024,505.193665,1.009345888,1,5233446,Fri,3,12,180.25,182,174.899994,175.399994,175.399994,972209,1103.599976,1124.400024,1093.699951,1102.550049,1092.480957,2486418,257.722992,259.265015,253.647995,256.247009,244.908813,77444,284.799988,289.549988,283,285.75,276.957611,7325504,164.899994,169.649994,164.25,166.649994,166.649994,9476831,53.099998,53.799999,51.599998,51.799999,50.986813,18455694
2019-03-25,512.799988,517.700012,507.049988,515.150024,502.026459,0.9937307102,0,5036887,Mon,3,13,174.399994,174.399994,171,171.350006,171.350006,1416422,1102,1106.5,1090.400024,1100.099976,1090.053223,909855,255.740997,255.960999,251.335007,252.371002,241.2043,102244,282,282,276,278.799988,270.221436,6778846,165,165,160.649994,161.75,161.75,6066342,51.549999,51.549999,49.75,49.950001,49.165855,22061795
2019-03-26,516,520.950012,514.150024,519.349976,506.119415,1.008152872,1,3329825,Tue,3,13,171.699997,173.600006,171.699997,173.100006,173.100006,744501,1105,1120,1088.349976,1115.75,1105.560425,1851505,257.28299,257.944,252.436996,256.203003,244.866745,55934,277.950012,282.399994,276.5,281.350006,272.693024,6247666,162.699997,165,160.649994,163.449997,163.449997,7207135,50.450001,50.849998,50.099998,50.650002,49.854866,13337489
2019-03-27,520,523,513.049988,515.799988,502.659882,0.9931645554,0,5239158,Wed,3,13,174,175,169,169.899994,169.899994,911314,1125,1125,1106,1116.5,1106.303467,1668427,256.885986,258.119995,254.419006,256.996002,245.624664,43393,283,289.25,281.5,287.5,278.653748,6490731,164.899994,168.300003,163.75,166.649994,166.649994,7992986,51,51.849998,50.049999,50.25,49.461143,20009857
2019-03-28,514.400024,516.450012,504.799988,506.299988,493.401886,0.9815820081,0,8965093,Thu,3,13,169.699997,171.449997,167.5,170.600006,170.600006,952719,1120,1139.550049,1111.449951,1134.25,1123.891479,2292966,257.437012,259.485992,255.080002,258.471985,247.035339,51637,286,290,284,288.25,279.380676,21745652,166.5,168.600006,163.949997,164.949997,164.949997,5766403,50.299999,51.099998,50.099998,50.700001,49.904079,22880350
2019-04-01,530,544,528.099976,535.150024,521.516968,1.056982099,1,13523554,Fri,4,14,176,189.649994,176,187.149994,187.149994,2926691,1140,1148,1116.800049,1120.349976,1110.118408,1703651,261.687988,263.583008,257.106995,257.921997,246.509689,81078,297.450012,300,290.5,292.299988,283.306061,7766553,182,187.5,181.5,182.649994,182.649994,11258537,54.700001,56.650002,54.599998,55.049999,54.185791,28749874
2019-04-02,538,538,526.049988,530.650024,517.131592,0.991591143,0,5086818,Mon,4,14,188.75,204,185.25,202.800003,202.800003,6793194,1125,1131.150024,1108.400024,1111.900024,1101.745483,1469173,257.855011,263.583008,257.722992,262.019012,250.425415,72879,295.75,295.75,285.5,287.100006,278.266083,7105140,182.649994,186.199997,179.800003,184.850006,184.850006,9604850,55.400002,56.650002,54.450001,56.150002,55.268524,22648149
2019-04-03,536.900024,547.599976,533.450012,535.450012,521.809326,1.009045487,1,11489680,Tue,4,14,205.300003,208.800003,199,201.100006,201.100006,5047368,1117,1127.199951,1098.050049,1100.5,1090.449585,1553200,264.705994,266.093994,259.507996,260.433014,248.909592,185077,290,294.5,288.5,289.899994,280.979919,6899752,185,188.949997,181.5,182.350006,182.350006,9399009,57,58.75,56.75,57.549999,56.646545,45414284
2019-04-04,532.75,537.400024,526.5,530.650024,517.131592,0.9910356002,0,5259917,Wed,4,14,202.350006,206.699997,201.300003,206.100006,206.100006,2517557,1112.699951,1122.599976,1094.300049,1106.099976,1095.998413,2463998,260.345001,267.28299,259.221008,265.785004,254.02478,180659,289.850006,290.299988,285.200012,287.799988,278.944519,4338250,182.449997,184.75,178.899994,181.699997,181.699997,9077610,57.650002,58.650002,56.049999,58.150002,57.237125,42400816
2019-04-05,531.200012,551,531.200012,549.299988,535.306458,1.035145507,1,10037713,Mon,4,14,208,209.5,202.449997,205.75,205.75,2604595,1123,1129.699951,1101.449951,1106.400024,1096.295776,4108366,268.252991,269.265991,265.213013,267.195007,255.372391,89967,288.450012,295.75,288.100006,294.25,285.196075,5310432,183.699997,188,181.899994,186.949997,186.949997,9214593,58.900002,59.549999,58,59.25,58.319859,34061676
2019-04-08,553.200012,557,545.799988,549.049988,535.062805,0.9995448753,0,10600901,Tue,4,15,206.5,207.100006,198.5,200.649994,200.649994,1540837,1109,1115,1092,1104.400024,1094.314087,1672293,266.533997,271.380005,265.454987,269.705994,257.772278,107678,297,298.649994,289,290.399994,281.464539,5645872,188.300003,189.899994,182.300003,183.899994,183.899994,7382761,59.799999,60.200001,57.849998,59,58.07378,28542275
2019-04-09,551,555,540.25,553.049988,538.960938,1.007285311,1,6618936,Wed,4,15,200.399994,207.550003,198.050003,206,206,1955605,1109,1109.949951,1091.5,1098.550049,1088.517578,1288739,270.05899,270.05899,266.028015,267.834015,255.983124,76611,290.950012,293,285.649994,291.549988,282.579132,3725301,183,184.899994,175.800003,183.850006,183.850006,11205364,59,59.099998,57.25,58.849998,57.926136,21779368
2019-04-10,551.650024,559.400024,541.700012,544.400024,530.531311,0.9843595259,0,7889153,Thu,4,15,206.399994,216.850006,205.75,215.649994,215.649994,4318623,1099.400024,1105,1083.5,1100.199951,1090.152344,1612236,265.984009,270.697998,265.213013,269.067993,257.162506,40706,290.200012,293.75,287.299988,288.549988,279.671448,5316890,183,186.899994,181.050003,182.949997,182.949997,8610134,58.049999,59.700001,57.650002,57.950001,57.040268,21357805
2019-04-11,541,546.400024,533.5,535.700012,522.052917,0.9840190823,0,6082398,Fri,4,15,216.600006,219.25,213.300003,218.199997,218.199997,2539043,1106.949951,1106.949951,1090.099976,1105.050049,1094.95813,1412462,270.454987,270.454987,265.454987,266.313995,254.530365,123041,288,289.700012,285.049988,287,278.169159,3147541,182.800003,182.800003,174.800003,176.899994,176.899994,10692161,58,58.349998,56.400002,56.75,55.859104,17667620
2019-04-12,537,542.700012,532.200012,533.650024,520.055176,0.9961732538,0,6274016,Mon,4,15,219,219.25,215.050003,215.850006,215.850006,1246873,1107,1107.949951,1094,1097,1086.981567,1499571,266.975006,268.957001,265.213013,267.701996,255.856949,38640,287,288.450012,285,286.850006,278.023773,2486341,177.5,182,176.350006,181.399994,181.399994,7219613,56.900002,57.349998,56.25,57,56.105179,16971322
2019-04-15,536.900024,555,536.049988,553.150024,539.058411,1.036540802,1,10390317,Tue,4,16,216,232.5,216,231.050003,231.050003,3973896,1102,1102,1088,1090.150024,1080.194214,1116346,269.529999,270.940002,267.304993,268.759003,256.867188,42508,288,293.799988,287.200012,292.149994,283.160675,4009776,182.5,188.199997,181.050003,186.449997,186.449997,8250741,57.25,59.400002,57.099998,58.900002,57.975353,27820612
2019-04-16,553.549988,556.900024,549.150024,553.25,539.155823,1.000180739,1,6323654,Wed,4,16,234.550003,234.550003,225.699997,230.550003,230.550003,2618949,1093.099976,1124.75,1092.400024,1120.050049,1109.821167,2144260,269.178009,272.261993,267.371002,268.979004,257.077454,66423,294,294.850006,290.350006,291.200012,282.239929,4394114,186.5,190,183.75,189.350006,189.350006,7958391,59.200001,59.25,58.299999,58.700001,57.778492,17623937
2019-04-18,553.5,554.5,536.700012,543.099976,529.264404,0.9816538202,0,6660522,Thu,4,16,232,239.300003,230.449997,235.899994,235.899994,2879775,1125.949951,1129.5,1113.5,1125.400024,1115.122314,1609911,270.940002,270.940002,260.894989,262.591003,250.972107,119071,291.200012,301.299988,286.5,299.149994,289.945282,7668228,190.5,191.199997,179.149994,183.300003,183.300003,11838461,59,59.099998,56.150002,57.349998,56.449684,29811796
2019-04-22,540,545.75,533.099976,534.200012,520.591187,0.9836126599,0,3697686,Fri,4,17,235.899994,239.100006,231.75,234.649994,234.649994,1869644,1125,1132,1119.099976,1123.699951,1113.437744,1307412,267.635986,267.635986,257.722992,259.045013,247.583008,52593,298.700012,302.450012,289.25,291.25,282.288391,6083105,182.550003,186.899994,175,176.350006,176.350006,11114918,57.200001,57.349998,56.299999,56.599998,55.711456,16966325
2019-04-23,534.950012,538.5,521.5,523.349976,510.017517,0.979689188,0,5119376,Mon,4,17,235.199997,235.75,230.350006,231.399994,231.399994,1214691,1124,1136.699951,1120.050049,1129.550049,1119.234375,1237289,259.925995,259.925995,256.092987,257.128998,245.75177,32096,293.049988,294.600006,287.299988,288.299988,279.429138,3648863,176.5,179.600006,173.649994,175,175,9418675,56.5,57,54.349998,54.650002,53.792072,20596128
2019-04-24,526.900024,527.849976,512.700012,525.25,511.869141,1.003630504,1,8376835,Tue,4,17,233,233.050003,217.949997,223.699997,223.699997,3204172,1128,1152,1125.550049,1149.150024,1138.655273,1809133,257.988007,258.692993,254.177002,256.533997,245.183105,91013,289.25,293,286.399994,292.350006,283.354523,4200919,175.5,176.449997,169.100006,172.199997,172.199997,10479294,54.849998,57.049999,54.049999,56.450001,55.563812,23743401
2019-04-25,522,529.299988,509,510.75,497.738525,0.972394098,0,8359418,Wed,4,17,224.25,225.850006,220.25,221.699997,221.699997,1626877,1155,1165,1135.400024,1141.300049,1130.877075,3579153,256.556,256.798004,252.348999,252.766998,241.582779,64394,291.5,294.5,285.5,286.600006,277.781433,4132700,172.199997,174.550003,166.050003,167.199997,167.199997,9974042,56.25,56.900002,55.900002,56.450001,55.563812,22828340
2019-04-26,520.849976,547.75,515.549988,545.25,531.359619,1.067547724,1,38181011,Thu,4,17,222,222.100006,214.050003,215.399994,215.399994,1818247,1146.699951,1149.5,1131,1137.5,1127.111816,846570,253.317993,255.895004,252.393005,255.057999,243.772415,466087,288.5,299,286.100006,294,284.953766,11729751,169.399994,178.399994,168.050003,175.149994,175.149994,20052673,56.700001,58.5,56.400002,56.700001,55.809891,32374526
2019-04-30,543.049988,560.799988,535.700012,557.200012,543.005249,1.021916574,1,14258161,Fri,4,18,215.550003,218.600006,210.350006,214.199997,214.199997,1304285,1140,1161.75,1133.5,1158.550049,1147.969482,1469889,257.260986,257.260986,248.912003,254.440994,243.182709,77559,294.5,309.899994,290.850006,308.350006,298.862213,12707875,175.5,179.5,168,178.100006,178.100006,13337202,56.700001,56.849998,54.150002,55.799999,54.924015,34709270
2019-05-02,554.099976,561.650024,549.450012,554.950012,540.812561,0.9959619527,0,9010030,Mon,5,18,212.899994,212.899994,205.949997,207.149994,207.149994,1508324,1159,1160,1135.599976,1138.150024,1127.755859,1517989,251.621994,257.63501,251.335007,253.692001,242.466858,30736,309.049988,314,303.5,306.649994,297.214539,10375665,177.5,181.699997,175.100006,180.449997,180.449997,12080585,56,56.700001,55.349998,56.25,55.366955,16403847
2019-05-03,554,556,546.599976,547.799988,533.844666,0.9871159134,0,5879636,Tue,5,18,204.899994,213.699997,203.199997,209.5,209.5,2125057,1145,1154.800049,1135.050049,1145.050049,1134.592773,1146869,254.639008,254.639008,244.132004,245.608002,234.740555,119060,308,310.450012,305.100006,308.850006,299.346832,5705828,181,183,177.050003,181.75,181.75,9299659,56.450001,57.200001,55.75,56.950001,56.055965,18244875
2019-05-06,534.25,543.5,527.450012,535.950012,522.29657,0.9783680609,0,9964839,Wed,5,19,205,205,198.25,200.100006,200.100006,1876338,1142.800049,1142.800049,1075.099976,1082.849976,1072.960815,4064781,248.119003,268.692993,246.710007,266.710999,254.90979,1035803,301,302.399994,295,296.700012,287.570709,7433027,175,177.199997,172.149994,173.550003,173.550003,13291591,55,55.599998,54.099998,55.049999,54.185791,18665664
2019-05-07,544.950012,544.950012,529,530.599976,517.082825,0.9900176586,0,6541498,Mon,5,19,201.699997,202.800003,189.350006,190.899994,190.899994,1661163,1097.800049,1105,1083,1086.5,1076.577515,2605643,265.213013,269.354004,261.138,262.415009,250.803894,221170,301,302.200012,287,288.100006,279.235321,6762525,175.600006,176.75,168,169.300003,169.300003,9914774,55.75,55.900002,52.650002,53,52.167973,19603477
2019-05-08,531.25,532.400024,521.599976,522.650024,509.335419,0.9850170517,0,6478432,Tue,5,19,190.5,190.899994,184.25,185.550003,185.550003,1431240,1090,1100,1067.849976,1088.699951,1078.757324,3336769,262.128998,264.68399,257.722992,260.145996,248.635284,110477,286.450012,292.799988,285,289.25,280.349915,7900967,166.899994,171.699997,165.75,170.149994,170.149994,11040004,52.599998,53.950001,52.299999,52.849998,52.020329,18834149
2019-05-09,522.549988,526.400024,516.349976,519.150024,505.924561,0.9933033582,0,5105597,Wed,5,19,183.600006,189.899994,182.5,185.800003,185.800003,1884560,1100,1110,1088.699951,1104.449951,1094.363525,4362293,259.925995,262.569,257.789001,259.243011,247.772247,75448,288,290.5,280.350006,285.450012,276.66684,7620385,169,170.649994,161.199997,163.050003,163.050003,14432086,52.75,53.349998,51.900002,52.150002,51.331318,15583718
2019-05-10,522,525.75,479.049988,486.799988,474.398651,0.9376865366,0,37240921,Thu,5,19,188,190.449997,184.399994,186,186,1990534,1108,1137.849976,1094.300049,1132.099976,1121.761108,3032624,261.402008,261.665985,259.066986,260.058014,248.551193,33317,286,289.299988,283,287.350006,278.508392,7076251,165.100006,167,161.100006,163.25,163.25,11984102,52.599998,53.5,51.599998,52.5,51.675823,24838439
2019-05-13,480.100006,488,463.399994,472.299988,460.268036,0.9702136394,0,15956920,Fri,5,20,186.399994,186.899994,179.300003,180.25,180.25,1239156,1125.300049,1152.800049,1124.050049,1144.699951,1134.245972,2695155,260.079987,260.631012,251.225006,253.009003,241.814072,43997,286,286.899994,273.450012,276.899994,268.379913,4291656,162.75,162.75,152,154.350006,154.350006,8109777,52.599998,52.950001,50.200001,50.75,49.953297,14206295
2019-05-14,466.950012,477.600006,456.299988,469.549988,457.588104,0.9941774295,0,21128606,Mon,5,20,178.5,185.800003,177.899994,184.350006,184.350006,1487628,1140,1163,1122.949951,1154.75,1144.204224,2894382,252.436996,255.807007,249.177002,252.789001,241.603806,74429,275,282.950012,272.450012,281,272.35376,5277444,150.75,163.199997,150.149994,161.199997,161.199997,13729074,50.5,50.5,47.549999,47.75,47.000393,40357846
2019-05-15,473.049988,480.950012,460.649994,462.950012,451.156281,0.9859440397,0,12665057,Tue,5,20,185.949997,186,167.5,169.600006,169.600006,2235133,1160,1167.5,1152.349976,1163,1152.378906,2476357,253.009003,254.727997,244.572998,245.563995,234.698486,134517,281,281.700012,266.950012,268.5,260.238373,6212125,162,162.199997,154.449997,155.25,155.25,7707685,48.150002,48.849998,45.900002,46.200001,45.474724,28957009
2019-05-16,463.950012,471.299988,455.149994,469.25,457.295746,1.013608355,1,11254731,Wed,5,20,175.050003,177.399994,172.800003,175.5,175.5,1540688,1162.699951,1195,1159.949951,1186.449951,1175.614624,2948769,245.608002,267.415009,244.065994,265.917999,254.151886,1960499,270,277.450012,268.5,275.950012,267.459137,4697435,156.25,159.199997,153.649994,158.100006,158.100006,6956610,46.450001,48.400002,46.099998,48,47.246468,23386328
2019-05-17,465.049988,471.5,461,469.450012,457.490692,1.000426238,1,7088486,Thu,5,20,175.25,177.649994,170.199997,176.699997,176.699997,1197191,1184,1203,1180,1190.5,1179.627808,3265842,264.925995,274.729004,264.772003,272.746002,260.677765,394066,275.450012,277.700012,271.549988,276.399994,267.895294,3064045,157.899994,158.5,153.449997,156.550003,156.550003,5453766,48,48.25,47.049999,47.650002,46.901962,12535298
2019-05-20,478,494.75,476.649994,483.799988,471.475098,1.030567634,1,8457583,Fri,5,21,182,191.949997,179.350006,190,190,2433787,1214,1238,1205,1231.650024,1220.401978,2881354,275.345001,279.487,267.415009,268.252991,256.383575,297211,283.100006,293.649994,280.799988,285.5,276.715302,5009313,162,168.800003,160,165.149994,165.149994,7222113,49.900002,51.75,48.700001,51.450001,50.642307,22687435
2019-05-21,484.850006,484.899994,468.75,472.549988,460.511688,0.9767465889,0,6337058,Mon,5,21,186.600006,186.899994,174.100006,176.600006,176.600006,4238136,1239,1251.650024,1233.349976,1244.400024,1233.035522,3218291,268.341003,272.614014,264.02301,271.358002,259.351196,247471,284.850006,286.5,277.5,279.399994,270.802979,4196280,165.850006,167.100006,161.850006,163.350006,163.350006,8077159,51.75,52,50,50.400002,49.608791,11358235
2019-05-22,472,480.549988,467.399994,473,460.950226,1.000952306,1,8364224,Tue,5,21,177.300003,180.399994,174.899994,179.449997,179.449997,1627939,1245.949951,1250.900024,1226.349976,1241.099976,1229.765503,1972398,272.151001,276.138,271.644989,273.450989,261.351563,686174,280.399994,281.25,272.299988,276.950012,268.428406,5052534,154,158,143.600006,152.399994,152.399994,33587510,50.849998,51.150002,49.200001,50.849998,50.051723,15936873
2019-05-23,477.600006,486.5,462.049988,464.700012,452.861694,0.9824524567,0,9340376,Wed,5,21,183.75,183.75,173.300003,175,175,2016592,1259.25,1262.800049,1216.25,1220.25,1209.105957,2494025,277.108002,277.989014,269.68399,271.86499,259.835724,174653,284,289.899994,274.5,275.950012,267.459137,5355880,154.25,157.100006,150.25,152.050003,152.050003,10057424,51.950001,52.799999,48.700001,49.049999,48.279984,25561520
2019-05-24,465,486.299988,458.399994,484.149994,471.816162,1.04185492,1,10882481,Thu,5,21,178,183.399994,175.5,182.149994,182.149994,1780051,1221,1229.949951,1194.449951,1219.900024,1208.759277,2423569,272.437988,277.23999,272.437988,276.381012,264.151947,69778,279.950012,291.5,273.549988,288,279.138367,9795647,152.949997,161.899994,150.5,160.949997,160.949997,12226554,49.900002,51.950001,48.75,51.650002,50.839169,22739588
2019-05-27,484.5,514.299988,483.549988,512.549988,499.492676,1.058659495,1,18207705,Fri,5,22,182.050003,183.550003,179.300003,181.350006,181.350006,1116689,1226.5,1243.5,1203.5,1240.949951,1229.616943,1380441,279.662994,281.446991,276.622986,280.477997,268.067657,105890,281,289.299988,277.049988,287.75,278.896057,9081309,161,168.399994,159.350006,167.800003,167.800003,10751107,52.099998,53.900002,51.599998,53.599998,52.758553,23072280
2019-05-28,514.099976,518.599976,505.200012,507.049988,494.132782,0.9892693393,0,9960613,Mon,5,22,181.699997,185.399994,180,180.75,180.75,1372157,1243,1244.900024,1222.699951,1231.550049,1220.302856,1811869,281.292999,285.609985,278.076996,284.355011,271.773102,59462,287.75,297.5,286.75,292.950012,283.936066,10338894,168,171.399994,166,168.300003,168.300003,9047549,54.049999,54.299999,52.799999,53.25,52.414047,16382136
2019-05-29,505.700012,511.75,491.850006,493.299988,480.733063,0.9728823581,0,8523687,Tue,5,22,180.399994,180.399994,175.449997,176.300003,176.300003,1136419,1232,1237.699951,1224.199951,1234.650024,1223.374512,918488,285.324005,285.324005,278.561005,279.596985,267.225616,55766,292,295.700012,279.700012,280.549988,271.917603,7940056,167,167.899994,162.399994,163.149994,163.149994,6282650,53,53.099998,50.799999,51.349998,50.543877,16358558
2019-05-30,493,496.450012,486,487.950012,475.519379,0.989154721,0,7204363,Wed,5,22,176.649994,178.600006,173.300003,175.050003,175.050003,1247352,1234,1249.800049,1225,1240.599976,1229.270142,1081863,280.455994,282.174011,277.459991,279.354004,266.993378,88412,281,283.25,275.100006,276.600006,268.089172,7941828,163,164.800003,161.449997,163.699997,163.699997,5608051,51.849998,51.849998,49.799999,50.549999,49.756435,21450656
